town;type;key;lat;lon;tags
berlin;atm;421299910;52.386501;13.402883;"{""name"":""Berliner Volksbank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;421299912;52.386513;13.401630;"{""name"":""Berliner Bank"",""amenity"":""bank""}"
berlin;atm;421299917;52.386848;13.399498;"{""name"":""Deutsche Bank"",""amenity"":""bank""}"
berlin;atm;426581071;52.549683;13.386545;"{""name"":""Targobank"",""wheelchair"":""no"",""amenity"":""bank""}"
berlin;atm;430643794;52.610275;13.249073;"{""name"":""Berliner Sparkasse"",""amenity"":""bank""}"
berlin;atm;433597862;52.394985;13.533943;"{""name"":""Aral Tankstelle"",""amenity"":""fuel""}"
berlin;atm;434492758;52.537457;13.203313;"{""name"":""Targobank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;434517788;52.468960;13.430804;"{""name"":""Berliner Sparkasse"",""wheelchair"":""no"",""amenity"":""bank""}"
berlin;atm;437514581;52.537052;13.273766;"{""name"":""Sparkasse"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;440069979;52.510441;13.432816;"{""name"":""Berliner Volksbank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;441306019;52.537647;13.203039;"{""name"":""Targobank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;441734598;52.481628;13.433828;"{""name"":""Commerzbank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;442387117;52.460583;13.384535;"{""name"":""Commerzbank AG"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;442394344;52.444855;13.385699;"{""name"":""Berliner Volksbank"",""amenity"":""bank""}"
berlin;atm;443719578;52.536400;13.204433;"{""name"":""Santander"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;444606371;52.497463;13.294651;"{""name"":""Berliner Volksbank"",""wheelchair"":""no"",""amenity"":""bank""}"
berlin;atm;448809594;52.470203;13.441312;"{""name"":""Berliner Sparkasse"",""wheelchair"":""no"",""amenity"":""bank""}"
berlin;atm;448810134;52.475391;13.440073;"{""name"":""Deutsche Bank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;448810337;52.480473;13.436115;"{""name"":""Berliner Bank"",""amenity"":""bank""}"
berlin;atm;450688374;52.537193;13.203956;"{""name"":""Berliner Volksbank"",""wheelchair"":""limited"",""amenity"":""bank""}"
berlin;atm;450930824;52.471088;13.332415;"{""name"":""PSD Bank Berlin Brandenburg eG"",""amenity"":""bank""}"
berlin;atm;454206542;52.506153;13.306636;"{""name"":""Berliner Volksbank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;459671852;52.580772;13.404073;"{""name"":""Berliner Sparkasse"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;459719397;52.562820;13.329612;"{""name"":""Berliner Commerzbank"",""amenity"":""bank""}"
berlin;atm;469293560;52.571609;13.411509;"{""name"":""Dresdner Bank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;472371486;52.536896;13.603658;"{""name"":""Commerzbank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;472430734;52.431034;13.456671;"{""name"":""Targobank"",""wheelchair"":""limited"",""amenity"":""bank""}"
berlin;atm;472430735;52.430721;13.455818;"{""name"":""Deutsche Bank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;472514884;52.490860;13.457008;"{""name"":""Sparkasse"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;474366009;52.520447;13.387302;"{""name"":""S Friedrichstra\u00dfe"",""wheelchair"":""yes""}"
berlin;atm;482219170;52.525787;13.303546;"{""name"":""Postbank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;482470834;52.516785;13.309388;"{""name"":""Commerzbank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;488472091;52.496140;13.390214;"{""name"":""Volksbank Berlin"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;500086133;52.476837;13.280328;"{""name"":""Berliner Volksbank"",""wheelchair"":""yes"",""amenity"":""bank""}"
